game_id,season,week,gameday,weekday,home_team,away_team,home_score,away_score,home_win,spread_line,total_line,div_game,roof,surface,home_roll_margin_mean_3,home_roll_margin_mean_5,home_roll_win_rate_3,home_roll_win_rate_5,home_roll_pts_for_mean_3,home_roll_pts_for_mean_5,home_roll_pts_against_mean_3,home_roll_pts_against_mean_5,home_st_d_win_rate,home_st_d_margin_mean,home_temp,home_wind,away_roll_margin_mean_3,away_roll_margin_mean_5,away_roll_win_rate_3,away_roll_win_rate_5,away_roll_pts_for_mean_3,away_roll_pts_for_mean_5,away_roll_pts_against_mean_3,away_roll_pts_against_mean_5,away_st_d_win_rate,away_st_d_margin_mean,away_temp,away_wind,league_pass_rate,league_epa_mean
2020_10_CIN_PIT,2020,10,2020-11-15,Sunday,PIT,CIN,36.0,10.0,1,6.5,45.5,1,outdoors,grass,4.0,10.4,1.0,1.0,26.333333333333332,31.0,22.333333333333332,20.6,1.0,9.25,52.0,21.0,1.3333333333333333,-2.4,0.3333333333333333,0.4,30.666666666666668,25.6,29.333333333333332,28.0,0.25,-2.5,52.0,21.0,0.4488475535786494,-0.005887678257212
2020_10_BAL_NE,2020,10,2020-11-15,Sunday,NE,BAL,23.0,17.0,1,-7.0,44.0,0,outdoors,grass,-9.0,-9.8,0.3333333333333333,0.2,19.0,15.8,28.0,25.6,0.375,-3.5,52.0,13.0,4.0,10.0,0.6666666666666666,0.8,26.0,27.2,22.0,17.2,0.75,10.625,52.0,13.0,0.4488475535786494,-0.005887678257212
2020_10_MIN_CHI,2020,10,2020-11-16,Monday,CHI,MIN,13.0,19.0,0,-3.5,44.0,1,outdoors,grass,-8.0,-3.2,0.0,0.4,16.666666666666668,18.6,24.666666666666668,21.8,0.5555555555555556,-1.3333333333333333,44.0,11.0,1.0,2.0,0.6666666666666666,0.6,28.333333333333332,28.4,27.333333333333332,26.4,0.375,-2.125,44.0,11.0,0.4488475535786494,-0.005887678257212
2020_11_ARI_SEA,2020,11,2020-11-19,Thursday,SEA,ARI,28.0,21.0,1,3.0,56.5,1,outdoors,fieldturf,-2.3333333333333335,-1.8,0.3333333333333333,0.4,29.0,29.6,31.333333333333332,31.4,0.6666666666666666,2.6666666666666665,48.0,11.0,0.6666666666666666,10.0,0.6666666666666666,0.8,33.333333333333336,33.6,32.666666666666664,23.6,0.6666666666666666,6.222222222222222,48.0,11.0,0.4688379573783675,-0.0127950415616613
2020_11_TEN_BAL,2020,11,2020-11-22,Sunday,BAL,TEN,24.0,30.0,0,6.0,50.5,0,outdoors,grass,1.3333333333333333,6.0,0.3333333333333333,0.6,21.666666666666668,24.4,20.333333333333332,18.4,0.6666666666666666,8.777777777777779,53.0,6.0,-7.0,-3.6,0.3333333333333333,0.4,20.333333333333332,25.4,27.333333333333332,29.0,0.6666666666666666,1.5555555555555556,53.0,6.0,0.4688379573783675,-0.0127950415616613
2020_11_DET_CAR,2020,11,2020-11-22,Sunday,CAR,DET,20.0,0.0,1,-3.0,47.0,0,outdoors,grass,-11.0,-8.6,0.0,0.0,23.666666666666668,22.2,34.666666666666664,30.8,0.3,-3.9,65.0,7.0,-10.333333333333334,-2.4,0.3333333333333333,0.6,23.666666666666668,25.6,34.0,28.0,0.4444444444444444,-4.444444444444445,65.0,7.0,0.4688379573783675,-0.0127950415616613
2020_11_PHI_CLE,2020,11,2020-11-22,Sunday,CLE,PHI,22.0,17.0,1,2.5,45.5,0,outdoors,grass,-1.3333333333333333,-5.2,0.6666666666666666,0.6,17.666666666666668,18.4,19.0,23.6,0.6666666666666666,-3.111111111111111,38.0,8.0,1.6666666666666667,-1.2,0.6666666666666666,0.4,20.666666666666668,23.8,19.0,25.0,0.3333333333333333,-3.2222222222222223,38.0,8.0,0.4688379573783675,-0.0127950415616613
2020_11_NE_HOU,2020,11,2020-11-22,Sunday,HOU,NE,27.0,20.0,1,-2.5,49.5,0,closed,grass,-5.333333333333333,-1.2,0.3333333333333333,0.4,18.0,24.0,23.333333333333332,25.2,0.2222222222222222,-5.777777777777778,,,2.0,-5.4,0.6666666666666666,0.4,24.666666666666668,18.4,22.666666666666668,23.8,0.4444444444444444,-2.4444444444444446,,,0.4688379573783675,-0.0127950415616613
2020_11_PIT_JAX,2020,11,2020-11-22,Sunday,JAX,PIT,3.0,27.0,0,-11.0,47.0,0,outdoors,grass,-5.333333333333333,-10.0,0.0,0.0,24.666666666666668,20.8,30.0,30.8,0.1111111111111111,-8.0,72.0,3.0,11.666666666666666,13.8,1.0,1.0,29.333333333333332,30.6,17.666666666666668,16.8,1.0,11.11111111111111,72.0,3.0,0.4688379573783675,-0.0127950415616613
2020_11_ATL_NO,2020,11,2020-11-22,Sunday,NO,ATL,24.0,9.0,1,3.5,49.5,1,dome,astroturf,17.333333333333332,11.6,1.0,1.0,30.333333333333332,29.6,13.0,18.0,0.7777777777777778,6.444444444444445,,,4.666666666666667,4.8,0.6666666666666666,0.6,27.0,27.4,22.333333333333332,22.6,0.3333333333333333,-0.8888888888888888,,,0.4688379573783675,-0.0127950415616613
2020_11_CIN_WAS,2020,11,2020-11-22,Sunday,WAS,CIN,20.0,9.0,1,2.0,48.0,0,outdoors,grass,5.333333333333333,-1.0,0.3333333333333333,0.2,24.0,20.2,18.666666666666668,21.2,0.2222222222222222,-4.222222222222222,57.0,7.0,-6.0,-9.2,0.3333333333333333,0.2,25.0,21.0,31.0,30.2,0.2222222222222222,-5.111111111111111,57.0,7.0,0.4688379573783675,-0.0127950415616613
2020_11_MIA_DEN,2020,11,2020-11-22,Sunday,DEN,MIA,20.0,13.0,1,-4.0,46.0,0,outdoors,grass,-10.333333333333334,-10.4,0.3333333333333333,0.4,23.333333333333332,20.8,33.666666666666664,31.2,0.3333333333333333,-7.555555555555555,45.0,7.0,7.333333333333333,14.4,1.0,1.0,30.333333333333332,31.6,23.0,17.2,0.6666666666666666,7.666666666666667,45.0,7.0,0.4688379573783675,-0.0127950415616613
2020_11_NYJ_LAC,2020,11,2020-11-22,Sunday,LAC,NYJ,34.0,28.0,1,10.0,47.0,0,dome,matrixturf,-4.666666666666667,-1.4,0.0,0.2,25.666666666666668,28.6,30.333333333333332,30.0,0.2222222222222222,-2.111111111111111,,,-12.333333333333334,-16.2,0.0,0.0,15.333333333333334,11.2,27.666666666666668,27.4,0.0,-16.333333333333332,,,0.4688379573783675,-0.0127950415616613
2020_11_GB_IND,2020,11,2020-11-22,Sunday,IND,GB,34.0,31.0,1,1.5,52.0,0,closed,fieldturf,7.666666666666667,3.6,0.6666666666666666,0.6,28.333333333333332,27.8,20.666666666666668,24.2,0.6666666666666666,7.222222222222222,,,5.0,0.4,0.6666666666666666,0.6,26.666666666666668,25.0,21.666666666666668,24.6,0.7777777777777778,5.888888888888889,,,0.4688379573783675,-0.0127950415616613
2020_11_DAL_MIN,2020,11,2020-11-22,Sunday,MIN,DAL,28.0,31.0,0,7.0,50.0,0,dome,sportturf,8.666666666666666,1.6,1.0,0.6,27.0,26.0,18.333333333333332,24.4,0.4444444444444444,-1.2222222222222223,,,-13.666666666666666,-13.2,0.0,0.2,10.333333333333334,15.6,24.0,28.8,0.2222222222222222,-9.555555555555555,,,0.4688379573783675,-0.0127950415616613
2020_11_KC_LV,2020,11,2020-11-22,Sunday,LV,KC,31.0,35.0,0,-7.5,56.5,1,dome,grass,13.333333333333334,4.6,1.0,0.8,28.0,28.8,14.666666666666666,24.2,0.6666666666666666,1.5555555555555556,,,18.333333333333332,11.2,1.0,0.8,37.0,33.8,18.666666666666668,22.6,0.8888888888888888,11.444444444444445,,,0.4688379573783675,-0.0127950415616613
2020_11_LA_TB,2020,11,2020-11-23,Monday,TB,LA,24.0,27.0,0,4.0,47.5,0,outdoors,grass,-3.3333333333333335,8.6,0.6666666666666666,0.8,24.666666666666668,31.4,28.0,22.8,0.7,7.0,69.0,5.0,3.3333333333333335,4.4,0.6666666666666666,0.6,21.333333333333332,22.0,18.0,17.6,0.6666666666666666,5.333333333333333,69.0,5.0,0.4688379573783675,-0.0127950415616613
2020_12_HOU_DET,2020,12,2020-11-26,Thursday,DET,HOU,25.0,41.0,0,-3.0,52.5,0,dome,fieldturf,-10.333333333333334,-10.0,0.3333333333333333,0.4,16.666666666666668,18.8,27.0,28.8,0.4,-6.0,,,2.0,-3.0,0.6666666666666666,0.4,20.333333333333332,23.4,18.333333333333332,26.4,0.3,-4.5,,,0.4554806669031571,-0.0461185067942377
2020_12_WAS_DAL,2020,12,2020-11-26,Thursday,DAL,WAS,16.0,41.0,0,2.5,46.0,1,closed,fieldturf,-5.333333333333333,-13.2,0.3333333333333333,0.2,19.666666666666668,14.4,25.0,27.6,0.3,-8.3,,,1.6666666666666667,5.2,0.3333333333333333,0.4,22.333333333333332,22.2,20.666666666666668,17.0,0.3,-2.7,,,0.4554806669031571,-0.0461185067942377
2020_12_LV_ATL,2020,12,2020-11-29,Sunday,ATL,LV,43.0,6.0,1,-3.5,53.0,0,closed,fieldturf,0.0,3.2,0.6666666666666666,0.6,22.666666666666668,26.0,22.666666666666668,22.8,0.3,-2.3,,,8.666666666666666,2.2,0.6666666666666666,0.6,33.0,27.0,24.333333333333332,24.8,0.6,1.0,,,0.4554806669031571,-0.0461185067942377
2020_12_LAC_BUF,2020,12,2020-11-29,Sunday,BUF,LAC,27.0,17.0,1,4.5,51.0,0,outdoors,astroturf,3.6666666666666665,2.0,0.6666666666666666,0.6,32.666666666666664,26.6,29.0,24.6,0.7,0.7,48.0,7.0,-2.3333333333333335,0.4,0.3333333333333333,0.4,27.0,30.0,29.333333333333332,29.6,0.3,-1.3,48.0,7.0,0.4554806669031571,-0.0461185067942377
2020_12_NYG_CIN,2020,12,2020-11-29,Sunday,CIN,NYG,17.0,19.0,0,-6.5,45.0,0,outdoors,grass,-8.666666666666666,-6.6,0.3333333333333333,0.2,16.666666666666668,22.2,25.333333333333332,28.8,0.2,-5.7,52.0,4.0,3.6666666666666665,2.2,0.6666666666666666,0.6,24.333333333333332,22.8,20.666666666666668,20.6,0.3,-4.1,52.0,4.0,0.4554806669031571,-0.0461185067942377
2020_12_TEN_IND,2020,12,2020-11-29,Sunday,IND,TEN,26.0,45.0,0,3.0,51.5,1,closed,fieldturf,2.0,6.0,0.6666666666666666,0.8,26.0,30.0,24.0,24.0,0.7,6.8,,,-1.3333333333333333,-3.6,0.6666666666666666,0.4,23.666666666666668,23.0,25.0,26.6,0.7,2.0,,,0.4554806669031571,-0.0461185067942377
2020_12_CLE_JAX,2020,12,2020-11-29,Sunday,JAX,CLE,25.0,27.0,0,-7.5,48.5,0,outdoors,grass,-10.0,-11.6,0.0,0.0,16.0,18.6,26.0,30.2,0.1,-9.6,70.0,1.0,-0.6666666666666666,-6.0,0.6666666666666666,0.6,12.666666666666666,16.4,13.333333333333334,22.4,0.7,-2.3,70.0,1.0,0.4554806669031571,-0.0461185067942377
2020_12_CAR_MIN,2020,12,2020-11-29,Sunday,MIN,CAR,28.0,27.0,1,3.0,50.0,0,dome,sportturf,5.666666666666667,1.2,0.6666666666666666,0.6,27.0,26.4,21.333333333333332,25.2,0.4,-1.4,,,-1.6666666666666667,-3.2,0.3333333333333333,0.2,24.666666666666668,23.0,26.333333333333332,26.2,0.36363636363636365,-1.7272727272727273,,,0.4554806669031571,-0.0461185067942377
2020_12_ARI_NE,2020,12,2020-11-29,Sunday,NE,ARI,20.0,17.0,1,-1.0,51.0,0,outdoors,grass,0.6666666666666666,-5.6,0.6666666666666666,0.4,24.333333333333332,20.0,23.666666666666668,25.6,0.4,-2.9,52.0,8.0,-2.6666666666666665,4.6,0.3333333333333333,0.6,28.0,31.8,30.666666666666668,27.2,0.6,4.9,52.0,8.0,0.4554806669031571,-0.0461185067942377
2020_12_MIA_NYJ,2020,12,2020-11-29,Sunday,NYJ,MIA,3.0,20.0,0,-7.5,46.0,1,outdoors,fieldturf,-11.666666666666666,-13.4,0.0,0.0,21.333333333333332,14.8,33.0,28.2,0.0,-15.3,54.0,2.0,1.3333333333333333,7.8,0.6666666666666666,0.8,25.333333333333332,25.6,24.0,17.8,0.6,6.2,54.0,2.0,0.4554806669031571,-0.0461185067942377
2020_12_NO_DEN,2020,12,2020-11-29,Sunday,DEN,NO,3.0,31.0,0,-17.0,36.5,0,outdoors,grass,-8.333333333333334,-10.2,0.3333333333333333,0.4,19.666666666666668,21.2,28.0,31.4,0.4,-6.1,38.0,6.0,21.333333333333332,14.0,1.0,1.0,29.666666666666668,28.4,8.333333333333334,14.4,0.8,7.3,38.0,6.0,0.4554806669031571,-0.0461185067942377
2020_12_SF_LA,2020,12,2020-11-29,Sunday,LA,SF,20.0,23.0,0,5.0,44.5,1,dome,matrixturf,-0.3333333333333333,1.0,0.6666666666666666,0.6,22.333333333333332,21.4,22.666666666666668,20.4,0.7,5.1,,,-13.666666666666666,-1.2,0.0,0.4,19.0,22.8,32.666666666666664,24.0,0.4,0.4,,,0.4554806669031571,-0.0461185067942377
2020_12_KC_TB,2020,12,2020-11-29,Sunday,TB,KC,24.0,27.0,0,-3.5,56.0,0,outdoors,grass,-5.0,2.4,0.3333333333333333,0.6,24.333333333333332,28.6,29.333333333333332,26.2,0.6363636363636364,6.090909090909091,81.0,5.0,10.666666666666666,13.6,1.0,1.0,34.333333333333336,34.4,23.666666666666668,20.8,0.9,10.7,81.0,5.0,0.4554806669031571,-0.0461185067942377
2020_12_CHI_GB,2020,12,2020-11-29,Sunday,GB,CHI,41.0,25.0,1,7.5,44.0,1,outdoors,grass,6.0,5.4,0.6666666666666666,0.6,29.666666666666668,29.2,23.666666666666668,23.8,0.7,5.0,37.0,13.0,-5.333333333333333,-4.6,0.0,0.2,17.666666666666668,17.2,23.0,21.8,0.5,-1.8,37.0,13.0,0.4554806669031571,-0.0461185067942377
2020_12_SEA_PHI,2020,12,2020-11-30,Monday,PHI,SEA,17.0,23.0,0,-6.5,50.0,0,outdoors,grass,-0.3333333333333333,-0.4,0.3333333333333333,0.4,19.0,21.4,19.333333333333332,21.8,0.3,-3.4,60.0,16.0,-3.3333333333333335,-0.6,0.3333333333333333,0.4,26.0,29.8,29.333333333333332,30.4,0.7,3.1,60.0,16.0,0.4554806669031571,-0.0461185067942377
2020_12_BAL_PIT,2020,12,2020-12-02,Wednesday,PIT,BAL,19.0,14.0,1,10.5,41.5,1,outdoors,grass,18.333333333333332,12.4,1.0,1.0,29.0,28.4,10.666666666666666,16.0,1.0,12.4,36.0,14.0,0.6666666666666666,0.0,0.3333333333333333,0.4,21.666666666666668,23.8,21.0,23.8,0.6,7.3,36.0,14.0,0.4554806669031571,-0.0461185067942377
2020_13_NO_ATL,2020,13,2020-12-06,Sunday,ATL,NO,16.0,21.0,0,-2.5,46.0,1,closed,fieldturf,9.666666666666666,7.2,0.6666666666666666,0.6,28.666666666666668,26.6,19.0,19.4,0.36363636363636365,1.2727272727272727,,,19.0,19.0,1.0,1.0,27.333333333333332,29.2,8.333333333333334,10.2,0.8181818181818182,9.181818181818182,,,0.4741852801171732,-4.225685148007885e-05
2020_13_DET_CHI,2020,13,2020-12-06,Sunday,CHI,DET,30.0,34.0,0,3.0,44.0,1,outdoors,grass,-9.666666666666666,-9.2,0.0,0.0,18.333333333333332,17.6,28.0,26.8,0.45454545454545453,-3.090909090909091,35.0,5.0,-11.0,-13.4,0.3333333333333333,0.2,18.333333333333332,19.2,29.333333333333332,32.6,0.36363636363636365,-6.909090909090909,35.0,5.0,0.4741852801171732,-4.225685148007885e-05
2020_13_IND_HOU,2020,13,2020-12-06,Sunday,HOU,IND,20.0,26.0,0,-3.5,50.0,1,closed,grass,6.666666666666667,1.4,0.6666666666666666,0.6,25.0,24.4,18.333333333333332,23.0,0.36363636363636365,-2.6363636363636362,,,0.3333333333333333,1.4,0.6666666666666666,0.6,31.333333333333332,29.0,31.0,27.6,0.6363636363636364,4.454545454545454,,,0.4741852801171732,-4.225685148007885e-05
2020_13_CIN_MIA,2020,13,2020-12-06,Sunday,MIA,CIN,19.0,7.0,1,10.5,43.0,0,outdoors,grass,6.0,6.4,0.6666666666666666,0.8,20.666666666666668,24.8,14.666666666666666,18.4,0.6363636363636364,7.181818181818182,81.0,5.0,-13.0,-6.2,0.0,0.2,12.0,20.2,25.0,26.4,0.18181818181818182,-5.363636363636363,81.0,5.0,0.4741852801171732,-4.225685148007885e-05
2020_13_JAX_MIN,2020,13,2020-12-06,Sunday,MIN,JAX,27.0,24.0,1,10.5,51.0,0,dome,sportturf,1.3333333333333333,4.8,0.6666666666666666,0.8,25.0,27.4,23.666666666666668,22.6,0.45454545454545453,-1.1818181818181819,,,-10.0,-8.4,0.0,0.0,16.0,20.4,26.0,28.8,0.09090909090909091,-8.909090909090908,,,0.4741852801171732,-4.225685148007885e-05
2020_13_LV_NYJ,2020,13,2020-12-06,Sunday,NYJ,LV,28.0,31.0,0,-7.5,48.0,0,outdoors,fieldturf,-8.666666666666666,-12.0,0.0,0.0,19.333333333333332,15.4,28.0,27.4,0.0,-15.454545454545455,39.0,18.0,-5.333333333333333,-0.2,0.3333333333333333,0.6,24.666666666666668,24.2,30.0,24.4,0.5454545454545454,-2.4545454545454546,39.0,18.0,0.4741852801171732,-4.225685148007885e-05
2020_13_CLE_TEN,2020,13,2020-12-06,Sunday,TEN,CLE,35.0,41.0,0,4.0,54.0,0,outdoors,grass,2.6666666666666665,0.8,0.6666666666666666,0.6,30.666666666666668,27.2,28.0,26.4,0.7272727272727273,3.5454545454545454,52.0,1.0,3.3333333333333335,0.6,1.0,0.8,19.666666666666668,20.4,16.333333333333332,19.8,0.7272727272727273,-1.9090909090909092,52.0,1.0,0.4741852801171732,-4.225685148007885e-05
2020_13_LA_ARI,2020,13,2020-12-06,Sunday,ARI,LA,28.0,38.0,0,-2.5,49.0,1,closed,grass,-2.6666666666666665,-1.6,0.3333333333333333,0.4,23.333333333333332,27.6,26.0,29.2,0.5454545454545454,4.181818181818182,,,2.3333333333333335,2.0,0.6666666666666666,0.6,23.333333333333332,22.2,21.0,20.2,0.6363636363636364,4.363636363636363,,,0.4741852801171732,-4.225685148007885e-05
2020_13_NYG_SEA,2020,13,2020-12-06,Sunday,SEA,NYG,12.0,17.0,0,11.0,48.5,0,outdoors,fieldturf,2.0,1.2,0.6666666666666666,0.6,22.333333333333332,27.6,20.333333333333332,26.4,0.7272727272727273,3.3636363636363638,51.0,4.0,5.0,2.4,1.0,0.6,23.0,22.6,18.0,20.2,0.36363636363636365,-3.5454545454545454,51.0,4.0,0.4741852801171732,-4.225685148007885e-05
2020_13_PHI_GB,2020,13,2020-12-06,Sunday,GB,PHI,30.0,16.0,1,8.0,50.0,0,outdoors,grass,5.666666666666667,5.6,0.6666666666666666,0.6,32.0,30.4,26.333333333333332,24.8,0.7272727272727273,6.0,34.0,9.0,-7.0,-1.2,0.0,0.4,17.0,19.2,24.0,20.4,0.2727272727272727,-3.6363636363636362,34.0,9.0,0.4741852801171732,-4.225685148007885e-05
2020_13_NE_LAC,2020,13,2020-12-06,Sunday,LAC,NE,0.0,45.0,0,2.5,47.0,0,dome,matrixturf,-4.0,-3.6,0.3333333333333333,0.2,24.0,25.6,28.0,29.2,0.2727272727272727,-2.090909090909091,,,0.6666666666666666,0.4,0.6666666666666666,0.6,21.0,22.8,20.333333333333332,22.4,0.45454545454545453,-2.3636363636363638,,,0.4741852801171732,-4.225685148007885e-05
2020_13_DEN_KC,2020,13,2020-12-06,Sunday,KC,DEN,22.0,16.0,1,13.0,51.0,1,outdoors,astroturf,3.0,12.4,1.0,1.0,31.666666666666668,34.6,28.666666666666668,22.2,0.9090909090909091,10.0,41.0,9.0,-15.333333333333334,-10.4,0.3333333333333333,0.4,11.666666666666666,18.6,27.0,29.0,0.36363636363636365,-8.090909090909092,41.0,9.0,0.4741852801171732,-4.225685148007885e-05
2020_13_WAS_PIT,2020,13,2020-12-07,Monday,PIT,WAS,17.0,23.0,0,5.5,43.5,0,outdoors,grass,18.333333333333332,12.8,1.0,1.0,27.333333333333332,26.8,9.0,14.0,1.0,11.727272727272727,34.0,10.0,11.0,10.4,0.6666666666666666,0.6,29.333333333333332,26.6,18.333333333333332,16.2,0.36363636363636365,-0.18181818181818182,34.0,10.0,0.4741852801171732,-4.225685148007885e-05
2020_13_BUF_SF,2020,13,2020-12-07,Monday,SF,BUF,24.0,34.0,0,1.5,48.0,0,closed,grass,-9.333333333333334,-2.2,0.3333333333333333,0.4,17.666666666666668,22.6,27.0,24.8,0.45454545454545453,0.6363636363636364,,,6.0,5.8,0.6666666666666666,0.8,33.666666666666664,28.6,27.666666666666668,22.8,0.7272727272727273,1.5454545454545454,,,0.4741852801171732,-4.225685148007885e-05
2020_13_DAL_BAL,2020,13,2020-12-08,Tuesday,BAL,DAL,34.0,17.0,1,8.5,46.0,0,outdoors,grass,-5.666666666666667,-1.4,0.0,0.2,18.333333333333332,20.6,24.0,22.0,0.5454545454545454,6.181818181818182,38.0,9.0,-9.0,-12.6,0.3333333333333333,0.2,22.0,15.6,31.0,28.2,0.2727272727272727,-9.818181818181818,38.0,9.0,0.4741852801171732,-4.225685148007885e-05
2020_14_NE_LA,2020,14,2020-12-10,Thursday,LA,NE,24.0,3.0,1,5.0,43.5,0,dome,matrixturf,3.3333333333333335,1.2,0.6666666666666666,0.6,28.333333333333332,25.0,25.0,23.8,0.6666666666666666,4.833333333333333,,,13.666666666666666,10.0,0.6666666666666666,0.8,28.333333333333332,27.6,14.666666666666666,17.6,0.5,1.5833333333333333,,,0.4621698786581013,-0.0120421560057135
2020_14_DEN_CAR,2020,14,2020-12-13,Sunday,CAR,DEN,27.0,32.0,0,4.0,46.0,0,outdoors,grass,-1.3333333333333333,-2.8,0.3333333333333333,0.2,23.333333333333332,23.6,24.666666666666668,26.4,0.3333333333333333,-1.6666666666666667,70.0,7.0,-9.0,-11.8,0.3333333333333333,0.2,13.0,15.6,22.0,27.4,0.3333333333333333,-7.916666666666667,70.0,7.0,0.4621698786581013,-0.0120421560057135
2020_14_HOU_CHI,2020,14,2020-12-13,Sunday,CHI,HOU,36.0,7.0,1,-1.0,46.0,0,outdoors,grass,-8.666666666666666,-7.2,0.0,0.0,22.666666666666668,21.6,31.333333333333332,28.8,0.4166666666666667,-3.1666666666666665,34.0,1.0,5.666666666666667,3.2,0.6666666666666666,0.6,29.333333333333332,24.4,23.666666666666668,21.2,0.3333333333333333,-2.9166666666666665,34.0,1.0,0.4621698786581013,-0.0120421560057135
2020_14_DAL_CIN,2020,14,2020-12-13,Sunday,CIN,DAL,7.0,30.0,0,-3.0,44.0,0,outdoors,grass,-8.333333333333334,-8.0,0.0,0.2,11.0,14.8,19.333333333333332,22.8,0.16666666666666666,-5.916666666666667,44.0,5.0,-13.0,-11.6,0.3333333333333333,0.2,21.333333333333332,18.4,34.333333333333336,30.0,0.25,-10.416666666666666,44.0,5.0,0.4621698786581013,-0.0120421560057135
2020_14_TEN_JAX,2020,14,2020-12-13,Sunday,JAX,TEN,10.0,31.0,0,-7.5,53.0,1,outdoors,grass,-9.666666666666666,-7.0,0.0,0.0,17.333333333333332,19.4,27.0,26.4,0.08333333333333333,-8.416666666666666,69.0,2.0,6.333333333333333,1.8,0.6666666666666666,0.6,36.666666666666664,30.2,30.333333333333332,28.4,0.6666666666666666,2.75,69.0,2.0,0.4621698786581013,-0.0120421560057135
2020_14_KC_MIA,2020,14,2020-12-13,Sunday,MIA,KC,27.0,33.0,0,-7.5,51.5,0,outdoors,grass,7.333333333333333,6.6,0.6666666666666666,0.8,17.333333333333332,23.0,10.0,16.4,0.6666666666666666,7.583333333333333,81.0,8.0,4.333333333333333,8.2,1.0,1.0,28.0,30.4,23.666666666666668,22.2,0.9166666666666666,9.666666666666666,81.0,8.0,0.4621698786581013,-0.0120421560057135
2020_14_ARI_NYG,2020,14,2020-12-13,Sunday,NYG,ARI,7.0,26.0,0,-3.0,47.0,0,outdoors,fieldturf,5.666666666666667,3.6,1.0,0.8,21.0,21.8,15.333333333333334,18.2,0.4166666666666667,-2.8333333333333335,59.0,15.0,-6.666666666666667,-4.2,0.0,0.2,22.0,25.8,28.666666666666668,30.0,0.5,3.0,59.0,15.0,0.4621698786581013,-0.0120421560057135
2020_14_MIN_TB,2020,14,2020-12-13,Sunday,TB,MIN,26.0,14.0,1,7.0,52.5,0,outdoors,grass,5.666666666666667,-3.2,0.3333333333333333,0.4,31.333333333333332,24.4,25.666666666666668,27.6,0.5833333333333334,5.333333333333333,78.0,5.0,0.3333333333333333,4.2,0.6666666666666666,0.8,27.666666666666668,27.2,27.333333333333332,23.0,0.5,-0.8333333333333334,78.0,5.0,0.4621698786581013,-0.0120421560057135
2020_14_IND_LV,2020,14,2020-12-13,Sunday,LV,IND,27.0,44.0,0,-2.5,51.5,0,dome,grass,-12.666666666666666,-1.6,0.3333333333333333,0.6,22.666666666666668,27.2,35.333333333333336,28.8,0.5833333333333334,-2.0,,,-3.3333333333333335,-1.4,0.6666666666666666,0.6,28.666666666666668,26.0,32.0,27.4,0.6666666666666666,4.583333333333333,,,0.4621698786581013,-0.0120421560057135
2020_14_NYJ_SEA,2020,14,2020-12-13,Sunday,SEA,NYJ,40.0,3.0,1,16.5,49.5,0,outdoors,fieldturf,2.6666666666666665,-1.8,0.6666666666666666,0.4,21.0,22.6,18.333333333333332,24.4,0.6666666666666666,2.6666666666666665,43.0,8.0,-8.666666666666666,-11.0,0.0,0.0,19.666666666666668,19.0,28.333333333333332,30.0,0.0,-14.416666666666666,43.0,8.0,0.4621698786581013,-0.0120421560057135
2020_14_GB_DET,2020,14,2020-12-13,Sunday,DET,GB,24.0,31.0,0,-9.5,55.5,1,dome,fieldturf,-10.666666666666666,-8.6,0.3333333333333333,0.4,19.666666666666668,21.8,30.333333333333332,30.4,0.4166666666666667,-6.0,,,9.0,9.6,0.6666666666666666,0.8,34.0,32.0,25.0,22.4,0.75,6.666666666666667,,,0.4621698786581013,-0.0120421560057135
2020_14_ATL_LAC,2020,14,2020-12-13,Sunday,LAC,ATL,20.0,17.0,1,1.0,49.0,0,dome,matrixturf,-16.333333333333332,-12.4,0.3333333333333333,0.2,17.0,19.6,33.333333333333336,32.0,0.25,-5.666666666666667,,,5.666666666666667,6.4,0.3333333333333333,0.6,22.666666666666668,25.4,17.0,19.0,0.3333333333333333,0.75,,,0.4621698786581013,-0.0120421560057135
2020_14_NO_PHI,2020,14,2020-12-13,Sunday,PHI,NO,24.0,21.0,1,-7.5,43.0,0,outdoors,grass,-8.333333333333334,-4.2,0.0,0.2,16.666666666666668,18.0,25.0,22.2,0.25,-4.5,57.0,10.0,16.0,19.4,1.0,1.0,25.333333333333332,28.2,9.333333333333334,8.8,0.8333333333333334,8.833333333333334,57.0,10.0,0.4621698786581013,-0.0120421560057135
2020_14_WAS_SF,2020,14,2020-12-13,Sunday,SF,WAS,15.0,23.0,0,3.0,43.5,0,closed,grass,-7.0,-9.6,0.3333333333333333,0.2,20.0,20.8,27.0,30.4,0.4166666666666667,-0.25,,,14.0,7.2,1.0,0.6,28.0,26.2,14.0,19.0,0.4166666666666667,0.3333333333333333,,,0.4621698786581013,-0.0120421560057135
2020_14_PIT_BUF,2020,14,2020-12-13,Sunday,BUF,PIT,26.0,15.0,1,2.0,48.5,0,outdoors,astroturf,6.0,6.2,0.6666666666666666,0.8,30.333333333333332,31.8,24.333333333333332,25.6,0.75,2.25,35.0,11.0,7.666666666666667,10.8,0.6666666666666666,0.8,21.0,24.6,13.333333333333334,13.8,0.9166666666666666,10.25,35.0,11.0,0.4621698786581013,-0.0120421560057135
